SECTOR,SUBSECTOR,CATEGORY,SUBCATEGORY1,STATE,GHG,Y2021
Industrial Processes and Product Use,Chemical Industry,Urea Consumption for Non-Agricultural Uses,,AS,CO2,0.000689452
Industrial Processes and Product Use,Chemical Industry,Urea Consumption for Non-Agricultural Uses,,GU,CO2,0.002510031
Industrial Processes and Product Use,Chemical Industry,Urea Consumption for Non-Agricultural Uses,,MP,CO2,0.000768157
Industrial Processes and Product Use,Chemical Industry,Urea Consumption for Non-Agricultural Uses,,VI,CO2,0.001574262
Industrial Processes and Product Use,Chemical Industry,Urea Consumption for Non-Agricultural Uses,,UM,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,AK,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,AL,CO2,0.32610021
Industrial Processes and Product Use,Metal Industry,Zinc Production,,AR,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,AZ,CO2,0
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,CO,CO2,1.62897E-06
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,CT,CO2,1.01055E-06
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,DE,CO2,2.81221E-07
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,FL,CO2,6.10466E-06
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,GA,CO2,3.02683E-06
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,HI,CO2,4.04028E-07
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,ID,CO2,5.32777E-07
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,IL,CO2,3.55147E-06
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,IN,CO2,1.90753E-06
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,IA,CO2,8.94934E-07
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,KS,CO2,8.22484E-07
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,KY,CO2,1.26386E-06
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,LA,CO2,1.296E-06
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,ME,CO2,3.84604E-07
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,MD,CO2,1.72792E-06
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,AL,CO2,4.76154E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,AK,CO2,6.9221E-09
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,AZ,CO2,6.87447E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,AR,CO2,2.85878E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,FL,HFC-236fa,0.036960234
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,GA,HFC-236fa,0.018325703
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,HI,HFC-236fa,0.002446161
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,ID,HFC-236fa,0.003225662
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,IL,HFC-236fa,0.021502121
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,IN,HFC-236fa,0.011549025
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,IA,HFC-236fa,0.005418312
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,KS,HFC-236fa,0.00497967
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,KY,HFC-236fa,0.007651957
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,LA,HFC-236fa,0.007846511
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,ME,HFC-236fa,0.002328556
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,MD,HFC-236fa,0.010461562
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,MA,HFC-236fa,0.011852324
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Fire Extinguishing,MI,HFC-236fa,0.017055146
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,MA,HFC-236fa,0.005607371
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,MI,HFC-236fa,0.008068842
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,DE,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,FL,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,GA,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,HI,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,IA,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,ID,CH4,0
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,IA,CH4,1.487483694
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,ID,CH4,0.475614861
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,IL,CH4,3.723198126
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,IN,CH4,2.48458355
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,KS,CH4,1.359962286
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,KY,CH4,2.386628947
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,LA,CH4,2.735079154
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,MA,CH4,0.219784395
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,MD,CH4,1.002439371
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,ME,CH4,0.086431152
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,MI,CH4,4.99570212
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,MN,CH4,0.574670437
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,MO,CH4,1.682861492
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,MS,CH4,1.459965896
Industrial Processes and Product Use,Metal Industry,Zinc Production,,CA,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,CO,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,CT,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,DC,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,DE,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,FL,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,GA,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,HI,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,IA,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,ID,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,IL,CO2,0.087527199
Industrial Processes and Product Use,Metal Industry,Zinc Production,,IN,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,KS,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,KY,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,LA,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,MA,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,MD,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,ME,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,MI,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,MN,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,MO,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,MS,CO2,0
Industrial Processes and Product Use,Metal Industry,Zinc Production,,MT,CO2,0
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,NE,N2O,0.020462561
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,NH,N2O,0.014473927
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,NJ,N2O,0.096567698
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,NM,N2O,0.022048398
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,NV,N2O,0.032761812
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,NY,N2O,0.20669921
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,CA,CO2,3.70709E-07
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,CO,CO2,5.49109E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,CT,CO2,3.40647E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,DE,CO2,9.4797E-09
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,FL,CO2,2.05782E-07
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,GA,CO2,1.02032E-07
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,HI,CO2,1.36194E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,ID,CO2,1.79594E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,IL,CO2,1.19717E-07
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,IN,CO2,6.43012E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,IA,CO2,3.01674E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,KS,CO2,2.77252E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,KY,CO2,4.26036E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,LA,CO2,4.36868E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,ME,CO2,1.29646E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,MD,CO2,5.82465E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,MA,CO2,6.59898E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,MI,CO2,9.49574E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,MN,CO2,5.39219E-08
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,MN,HFC-236fa,0.004581921
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,MS,HFC-236fa,0.002368246
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,MO,HFC-236fa,0.004951852
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,MT,HFC-236fa,0.000886515
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,NE,HFC-236fa,0.001576462
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,NV,HFC-236fa,0.002524012
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,NH,HFC-236fa,0.00111509
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,NJ,HFC-236fa,0.007439699
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,NM,HFC-236fa,0.001698637
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,NY,HFC-236fa,0.015924371
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,NC,HFC-236fa,0.008470526
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,ND,HFC-236fa,0.000622132
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,OH,HFC-236fa,0.009457058
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,OK,HFC-236fa,0.003200494
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Refrigeration,OR,HFC-236fa,0.003408834
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,NH,HFC-134a,0.006515353
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,MT,CH4,0.386173639
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,NC,CH4,4.554218028
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,ND,CH4,0.440334105
Waste,Solid Waste Disposal,Landfills,MSW Landfills Net Emissions,NE,CH4,1.083136408
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,NY,CO2,0.006465245
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,OH,CO2,0.098278459
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,OK,CO2,0.033259777
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,OR,CO2,0.03542487
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,PA,CO2,0.108156673
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,RI,CO2,0.009140468
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,SC,CO2,0.043305072
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,SD,CO2,0.007469953
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,TN,CO2,0.058192928
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,TX,CO2,0.24634604
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,UT,CO2,0.027848096
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,VA,CO2,0.005385869
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,VT,CO2,0.072100861
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,OH,N2O,0.12275312
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,OK,N2O,0.041542586
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,OR,N2O,0.044246861
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,PA,N2O,0.135091343
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,RI,N2O,0.011416753
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,SC,N2O,0.0540895
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,SD,N2O,0.009330224
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,TN,N2O,0.072684935
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,TX,N2O,0.307694537
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,UT,N2O,0.034783213
Industrial Processes and Product Use,Other Product Manufacture and Use,N2O from Product Uses,Medical Applications,VA,N2O,0.090056415
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,UT,CO2,0.031184478
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,VA,CO2,0.006031131
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,VT,CO2,0.080739012
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,WA,CO2,0.072297447
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,WI,CO2,0.016656999
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,NJ,HFC-134a,0.043469381
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,NM,HFC-134a,0.006182162
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,NY,HFC-134a,0.093044433
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,NC,HFC-134a,0.070532205
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,ND,HFC-134a,0.003982614
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,OH,HFC-134a,0.060539886
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,OK,HFC-134a,0.02750691
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,OR,HFC-134a,0.011042546
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,PA,HFC-134a,0.060810573
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,RI,HFC-134a,0.005139184
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,SC,HFC-134a,0.034698725
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,SD,HFC-134a,0.004601518
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,TN,HFC-134a,0.048127431
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,TX,HFC-134a,0.203736131
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,UT,HFC-134a,0.009752883
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,VT,HFC-134a,0.003028179
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,MDI Aerosols,VA,HFC-134a,0.040538365
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,WA,CO2,0.064562447
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,WI,CO2,0.014874891
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Flux Stone,WV,CO2,0.049188448
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,SD,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,TN,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,TX,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,UT,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,VA,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,VT,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,WA,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,WI,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,WV,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,WY,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,PR,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,AS,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,GU,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,MP,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,VI,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Ceramics,UM,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,AK,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,AL,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,AR,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,AZ,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,CA,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,CO,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,CT,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,DC,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,DE,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,WV,CO2,0.055081543
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,WY,CO2,0.005407371
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,PR,CO2,0.030489493
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,AS,CO2,0.000433167
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,GU,CO2,0.001576995
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,MP,CO2,0.000482616
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,VI,CO2,0.000989073
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,FGD,UM,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Soda Ash Consumption,AK,CO2,0.014708383
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Soda Ash Consumption,AL,CO2,0.002138234
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Soda Ash Consumption,AR,CO2,0.021235209
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Soda Ash Consumption,AZ,CO2,0.008830764
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Acrylonitrile,WI,CO2,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Acrylonitrile,WV,CO2,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Acrylonitrile,WY,CO2,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Acrylonitrile,PR,CO2,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Acrylonitrile,AS,CO2,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Acrylonitrile,GU,CO2,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Acrylonitrile,MP,CO2,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Acrylonitrile,VI,CO2,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Acrylonitrile,UM,CO2,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Acrylonitrile,AK,CH4,0
Industrial Processes and Product Use,Product uses as substitutes for ODS,Substitution of Ozone Depleting Substances,Foams,AZ,HFC-134a,0.044893083
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,FL,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,GA,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,HI,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,IA,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,ID,CO2,0
Industrial Processes and Product Use,Mineral Industry,Other Process Uses of Carbonates,Non-Metallurgical Magnesium Production,IL,CO2,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,IL,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,IN,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,KS,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,KY,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,LA,CH4,0.124627539
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,MA,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,MD,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,ME,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,MI,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,MN,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,MO,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,MS,CH4,0
Industrial Processes and Product Use,Chemical Industry,Petrochemical Production,Methanol,MT,CH4,0
